TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
6013000000.0	204764830.5	192823837.7	216523244.7
6014000000.0	204766265.1	192824733.0	216524998.2
6015000000.0	204767699.2	192825628.0	216526751.2
6016000000.0	204769132.9	192826522.8	216528503.6
6017000000.0	204770566.1	192827417.2	216530255.5
6018000000.0	204771998.8	192828311.3	216532006.8
6019000000.0	204773431.1	192829205.1	216533757.6
6020000000.0	204774862.9	192830098.6	216535507.8
6021000000.0	204776294.3	192830991.8	216537257.4
6022000000.0	204777725.2	192831884.7	216539006.5
6023000000.0	204779155.7	192832777.3	216540755.1
6024000000.0	204780585.7	192833669.6	216542503.1
6025000000.0	204782015.2	192834561.6	216544250.5
6026000000.0	204783444.3	192835453.3	216545997.4
6027000000.0	204784872.9	192836344.7	216547743.7
6028000000.0	204786301.1	192837235.7	216549489.5
6029000000.0	204787728.9	192838126.5	216551234.8
6030000000.0	204789156.1	192839017.0	216552979.4
6031000000.0	204790583.0	192839907.1	216554723.6
6032000000.0	204792009.3	192840797.0	216556467.2
6033000000.0	204793435.3	192841686.6	216558210.2
6034000000.0	204794860.7	192842575.8	216559952.7
6035000000.0	204796285.7	192843464.8	216561694.6
6036000000.0	204797710.3	192844353.4	216563436.0
6037000000.0	204799134.4	192845241.8	216565176.8
6038000000.0	204800558.1	192846129.8	216566917.1
6039000000.0	204801981.3	192847017.6	216568656.9
6040000000.0	204803404.0	192847905.0	216570396.0
6041000000.0	204804826.3	192848792.2	216572134.7
6042000000.0	204806248.2	192849679.0	216573872.8
6043000000.0	204807669.6	192850565.6	216575610.3
6044000000.0	204809090.5	192851451.8	216577347.3
6045000000.0	204810511.0	192852337.8	216579083.8
6046000000.0	204811931.0	192853223.4	216580819.7
6047000000.0	204813350.6	192854108.7	216582555.0
6048000000.0	204814769.8	192854993.8	216584289.8
6049000000.0	204816188.5	192855878.5	216586024.1
6050000000.0	204817606.7	192856763.0	216587757.8
6051000000.0	204819024.5	192857647.1	216589491.0
6052000000.0	204820441.9	192858530.9	216591223.6
6053000000.0	204821858.7	192859414.5	216592955.7
6054000000.0	204823275.2	192860297.7	216594687.3
6055000000.0	204824691.2	192861180.7	216596418.3
6056000000.0	204826106.7	192862063.3	216598148.7
6057000000.0	204827521.8	192862945.7	216599878.6
6058000000.0	204828936.5	192863827.7	216601608.0
6059000000.0	204830350.7	192864709.4	216603336.8
6060000000.0	204831764.5	192865590.9	216605065.1
6061000000.0	204833177.8	192866472.0	216606792.8
6062000000.0	204834590.6	192867352.9	216608520.0
6063000000.0	204836003.1	192868233.4	216610246.6
6064000000.0	204837415.0	192869113.7	216611972.8
6065000000.0	204838826.6	192869993.7	216613698.3
6066000000.0	204840237.6	192870873.3	216615423.3
6067000000.0	204841648.3	192871752.7	216617147.8
6068000000.0	204843058.5	192872631.7	216618871.8
6069000000.0	204844468.2	192873510.5	216620595.2
6070000000.0	204845877.5	192874389.0	216622318.0
6071000000.0	204847286.3	192875267.2	216624040.3
6072000000.0	204848694.7	192876145.0	216625762.1
6073000000.0	204850102.7	192877022.6	216627483.4
6074000000.0	204851510.2	192877899.9	216629204.0
6075000000.0	204852917.3	192878776.9	216630924.2
6076000000.0	204854323.9	192879653.6	216632643.8
6077000000.0	204855730.1	192880530.0	216634362.9
6078000000.0	204857135.8	192881406.1	216636081.5
6079000000.0	204858541.1	192882281.9	216637799.5
6080000000.0	204859946.0	192883157.4	216639516.9
6081000000.0	204861350.4	192884032.6	216641233.8
6082000000.0	204862754.4	192884907.5	216642950.2
6083000000.0	204864157.9	192885782.1	216644666.1
6084000000.0	204865561.0	192886656.5	216646381.4
6085000000.0	204866963.6	192887530.5	216648096.2
6086000000.0	204868365.8	192888404.2	216649810.4
6087000000.0	204869767.6	192889277.7	216651524.1
6088000000.0	204871168.9	192890150.8	216653237.3
6089000000.0	204872569.8	192891023.7	216654949.9
6090000000.0	204873970.2	192891896.3	216656662.0
6091000000.0	204875370.2	192892768.5	216658373.6
6092000000.0	204876769.7	192893640.5	216660084.6
6093000000.0	204878168.8	192894512.2	216661795.1
6094000000.0	204879567.5	192895383.6	216663505.1
6095000000.0	204880965.7	192896254.7	216665214.5
6096000000.0	204882363.5	192897125.5	216666923.4
6097000000.0	204883760.9	192897996.0	216668631.8
6098000000.0	204885157.8	192898866.2	216670339.6
6099000000.0	204886554.2	192899736.1	216672046.9
6100000000.0	204887950.3	192900605.7	216673753.6
6101000000.0	204889345.9	192901475.1	216675459.8
6102000000.0	204890741.0	192902344.1	216677165.5
6103000000.0	204892135.7	192903212.9	216678870.7
6104000000.0	204893530.0	192904081.3	216680575.3
6105000000.0	204894923.8	192904949.5	216682279.4
6106000000.0	204896317.2	192905817.4	216683983.0
6107000000.0	204897710.2	192906684.9	216685686.0
6108000000.0	204899102.7	192907552.2	216687388.5
6109000000.0	204900494.8	192908419.2	216689090.5
6110000000.0	204901886.5	192909286.0	216690791.9
6111000000.0	204903277.7	192910152.4	216692492.8
6112000000.0	204904668.5	192911018.5	216694193.2
6113000000.0	204906058.8	192911884.3	216695893.1
6114000000.0	204907448.7	192912749.9	216697592.4
6115000000.0	204908838.2	192913615.1	216699291.2
6116000000.0	204910227.2	192914480.1	216700989.4
6117000000.0	204911615.8	192915344.8	216702687.2
6118000000.0	204913004.0	192916209.2	216704384.4
6119000000.0	204914391.7	192917073.3	216706081.0
6120000000.0	204915779.0	192917937.1	216707777.2
6121000000.0	204917165.8	192918800.6	216709472.8
6122000000.0	204918552.2	192919663.8	216711167.9
6123000000.0	204919938.2	192920526.8	216712862.5
6124000000.0	204921323.8	192921389.4	216714556.5
6125000000.0	204922708.9	192922251.8	216716250.0
6126000000.0	204924093.6	192923113.9	216717943.0
6127000000.0	204925477.8	192923975.6	216719635.5
6128000000.0	204926861.7	192924837.1	216721327.4
6129000000.0	204928245.0	192925698.3	216723018.8
6130000000.0	204929628.0	192926559.3	216724709.7
6131000000.0	204931010.5	192927419.9	216726400.0
6132000000.0	204932392.6	192928280.2	216728089.8
6133000000.0	204933774.3	192929140.3	216729779.2
6134000000.0	204935155.5	192930000.1	216731467.9
6135000000.0	204936536.3	192930859.5	216733156.2
6136000000.0	204937916.6	192931718.7	216734843.9
6137000000.0	204939296.5	192932577.6	216736531.1
6138000000.0	204940676.0	192933436.2	216738217.8
6139000000.0	204942055.1	192934294.6	216739904.0
6140000000.0	204943433.7	192935152.6	216741589.6
6141000000.0	204944811.9	192936010.4	216743274.7
6142000000.0	204946189.7	192936867.8	216744959.3
6143000000.0	204947567.1	192937725.0	216746643.4
6144000000.0	204948944.0	192938581.9	216748326.9
6145000000.0	204950320.4	192939438.5	216750009.9
6146000000.0	204951696.5	192940294.9	216751692.4
6147000000.0	204953072.1	192941150.9	216753374.4
6148000000.0	204954447.3	192942006.7	216755055.9
6149000000.0	204955822.1	192942862.1	216756736.8
6150000000.0	204957196.4	192943717.3	216758417.2
6151000000.0	204958570.3	192944572.2	216760097.1
6152000000.0	204959943.8	192945426.8	216761776.5
6153000000.0	204961316.8	192946281.2	216763455.4
6154000000.0	204962689.5	192947135.2	216765133.7
6155000000.0	204964061.7	192947989.0	216766811.5
6156000000.0	204965433.4	192948842.4	216768488.8
6157000000.0	204966804.8	192949695.6	216770165.6
6158000000.0	204968175.7	192950548.5	216771841.9
6159000000.0	204969546.1	192951401.1	216773517.6
6160000000.0	204970916.2	192952253.5	216775192.8
6161000000.0	204972285.8	192953105.5	216776867.5
6162000000.0	204973655.0	192953957.3	216778541.7
6163000000.0	204975023.8	192954808.8	216780215.4
6164000000.0	204976392.2	192955660.0	216781888.5
6165000000.0	204977760.1	192956510.9	216783561.2
6166000000.0	204979127.6	192957361.6	216785233.3
6167000000.0	204980494.7	192958211.9	216786904.9
6168000000.0	204981861.3	192959062.0	216788576.0
6169000000.0	204983227.5	192959911.8	216790246.5
6170000000.0	204984593.3	192960761.3	216791916.6
6171000000.0	204985958.7	192961610.5	216793586.1
6172000000.0	204987323.6	192962459.4	216795255.1
6173000000.0	204988688.2	192963308.1	216796923.6
6174000000.0	204990052.3	192964156.5	216798591.6
6175000000.0	204991415.9	192965004.6	216800259.1
6176000000.0	204992779.2	192965852.4	216801926.1
6177000000.0	204994142.0	192966699.9	216803592.5
6178000000.0	204995504.4	192967547.2	216805258.4
6179000000.0	204996866.4	192968394.1	216806923.9
6180000000.0	204998228.0	192969240.8	216808588.8
6181000000.0	204999589.1	192970087.2	216810253.2
6182000000.0	205000949.8	192970933.4	216811917.0
6183000000.0	205002310.1	192971779.2	216813580.4
6184000000.0	205003670.0	192972624.8	216815243.3
6185000000.0	205005029.4	192973470.0	216816905.6
6186000000.0	205006388.4	192974315.0	216818567.4
6187000000.0	205007747.0	192975159.8	216820228.7
6188000000.0	205009105.2	192976004.2	216821889.5
6189000000.0	205010463.0	192976848.4	216823549.8
6190000000.0	205011820.3	192977692.3	216825209.6
6191000000.0	205013177.2	192978535.9	216826868.9
6192000000.0	205014533.7	192979379.2	216828527.7
6193000000.0	205015889.8	192980222.2	216830185.9
6194000000.0	205017245.5	192981065.0	216831843.6
6195000000.0	205018600.7	192981907.5	216833500.9
6196000000.0	205019955.5	192982749.7	216835157.6
6197000000.0	205021309.9	192983591.6	216836813.8
6198000000.0	205022663.9	192984433.3	216838469.5
6199000000.0	205024017.5	192985274.6	216840124.7
6200000000.0	205025370.6	192986115.7	216841779.4
6201000000.0	205026723.3	192986956.5	216843433.6
6202000000.0	205028075.6	192987797.1	216845087.2
6203000000.0	205029427.5	192988637.3	216846740.4
6204000000.0	205030779.0	192989477.3	216848393.0
6205000000.0	205032130.0	192990317.0	216850045.2
6206000000.0	205033480.7	192991156.4	216851696.8
6207000000.0	205034830.9	192991995.6	216853347.9
6208000000.0	205036180.7	192992834.5	216854998.5
6209000000.0	205037530.0	192993673.1	216856648.7
6210000000.0	205038879.0	192994511.4	216858298.3
6211000000.0	205040227.5	192995349.4	216859947.4
6212000000.0	205041575.7	192996187.2	216861596.0
6213000000.0	205042923.4	192997024.7	216863244.1
6214000000.0	205044270.7	192997861.9	216864891.6
6215000000.0	205045617.6	192998698.8	216866538.7
6216000000.0	205046964.0	192999535.5	216868185.3
6217000000.0	205048310.1	193000371.8	216869831.4
6218000000.0	205049655.7	193001207.9	216871476.9
6219000000.0	205051000.9	193002043.8	216873122.0
6220000000.0	205052345.7	193002879.3	216874766.5
6221000000.0	205053690.1	193003714.6	216876410.6
6222000000.0	205055034.1	193004549.6	216878054.1
6223000000.0	205056377.6	193005384.3	216879697.2
6224000000.0	205057720.8	193006218.8	216881339.7
6225000000.0	205059063.5	193007053.0	216882981.7
6226000000.0	205060405.8	193007886.9	216884623.3
6227000000.0	205061747.7	193008720.5	216886264.3
6228000000.0	205063089.2	193009553.8	216887904.8
6229000000.0	205064430.2	193010386.9	216889544.9
6230000000.0	205065770.9	193011219.7	216891184.4
6231000000.0	205067111.1	193012052.3	216892823.4
6232000000.0	205068451.0	193012884.5	216894461.9
6233000000.0	205069790.4	193013716.5	216896100.0
6234000000.0	205071129.4	193014548.2	216897737.5
6235000000.0	205072468.0	193015379.6	216899374.5
6236000000.0	205073806.2	193016210.8	216901011.0
6237000000.0	205075144.0	193017041.7	216902647.0
6238000000.0	205076481.3	193017872.3	216904282.5
6239000000.0	205077818.3	193018702.6	216905917.6
6240000000.0	205079154.8	193019532.7	216907552.1
6241000000.0	205080490.9	193020362.5	216909186.1
6242000000.0	205081826.6	193021192.0	216910819.6
6243000000.0	205083161.9	193022021.3	216912452.6
6244000000.0	205084496.8	193022850.2	216914085.2
6245000000.0	205085831.3	193023678.9	216915717.2
6246000000.0	205087165.4	193024507.4	216917348.7
6247000000.0	205088499.0	193025335.5	216918979.7
6248000000.0	205089832.3	193026163.4	216920610.3
6249000000.0	205091165.1	193026991.0	216922240.3
6250000000.0	205092497.6	193027818.4	216923869.8
6251000000.0	205093829.6	193028645.5	216925498.9
6252000000.0	205095161.2	193029472.3	216927127.4
6253000000.0	205096492.4	193030298.8	216928755.5
6254000000.0	205097823.2	193031125.1	216930383.0
6255000000.0	205099153.6	193031951.0	216932010.1
6256000000.0	205100483.6	193032776.8	216933636.6
6257000000.0	205101813.1	193033602.2	216935262.7
6258000000.0	205103142.3	193034427.4	216936888.2
6259000000.0	205104471.1	193035252.3	216938513.3
6260000000.0	205105799.4	193036076.9	216940137.9
6261000000.0	205107127.4	193036901.3	216941762.0
6262000000.0	205108454.9	193037725.4	216943385.5
6263000000.0	205109782.0	193038549.2	216945008.6
6264000000.0	205111108.7	193039372.8	216946631.2
6265000000.0	205112435.0	193040196.1	216948253.3
6266000000.0	205113761.0	193041019.1	216949874.9
6267000000.0	205115086.5	193041841.8	216951496.1
6268000000.0	205116411.5	193042664.3	216953116.7
6269000000.0	205117736.2	193043486.5	216954736.8
6270000000.0	205119060.5	193044308.4	216956356.4
6271000000.0	205120384.4	193045130.1	216957975.6
6272000000.0	205121707.9	193045951.5	216959594.2
6273000000.0	205123030.9	193046772.6	216961212.4
6274000000.0	205124353.6	193047593.5	216962830.1
6275000000.0	205125675.8	193048414.1	216964447.2
6276000000.0	205126997.7	193049234.4	216966063.9
6277000000.0	205128319.1	193050054.5	216967680.1
6278000000.0	205129640.2	193050874.3	216969295.8
6279000000.0	205130960.8	193051693.8	216970911.0
6280000000.0	205132281.1	193052513.1	216972525.8
6281000000.0	205133600.9	193053332.0	216974140.0
6282000000.0	205134920.3	193054150.8	216975753.7
6283000000.0	205136239.3	193054969.2	216977367.0
6284000000.0	205137558.0	193055787.4	216978979.7
6285000000.0	205138876.2	193056605.3	216980592.0
6286000000.0	205140194.0	193057423.0	216982203.8
6287000000.0	205141511.4	193058240.4	216983815.1
6288000000.0	205142828.4	193059057.5	216985425.9
6289000000.0	205144145.0	193059874.3	216987036.2
6290000000.0	205145461.2	193060690.9	216988646.0
6291000000.0	205146777.0	193061507.2	216990255.4
6292000000.0	205148092.4	193062323.3	216991864.2
6293000000.0	205149407.5	193063139.1	216993472.6
6294000000.0	205150722.1	193063954.6	216995080.5
6295000000.0	205152036.3	193064769.9	216996687.8
6296000000.0	205153350.0	193065584.9	216998294.7
6297000000.0	205154663.4	193066399.6	216999901.2
6298000000.0	205155976.4	193067214.0	217001507.1
6299000000.0	205157289.0	193068028.2	217003112.5
6300000000.0	205158601.2	193068842.2	217004717.5
6301000000.0	205159913.0	193069655.8	217006322.0
6302000000.0	205161224.4	193070469.2	217007925.9
6303000000.0	205162535.4	193071282.4	217009529.4
6304000000.0	205163846.0	193072095.2	217011132.5
6305000000.0	205165156.2	193072907.8	217012735.0
6306000000.0	205166466.0	193073720.2	217014337.0
6307000000.0	205167775.4	193074532.2	217015938.6
6308000000.0	205169084.4	193075344.1	217017539.7
6309000000.0	205170393.0	193076155.6	217019140.3
6310000000.0	205171701.2	193076966.9	217020740.4
6311000000.0	205173009.0	193077777.9	217022340.0
6312000000.0	205174316.4	193078588.7	217023939.1
6313000000.0	205175623.5	193079399.2	217025537.8
6314000000.0	205176930.1	193080209.4	217027136.0
6315000000.0	205178236.3	193081019.4	217028733.6
6316000000.0	205179542.1	193081829.1	217030330.9
6317000000.0	205180847.5	193082638.5	217031927.6
6318000000.0	205182152.5	193083447.7	217033523.8
6319000000.0	205183457.2	193084256.6	217035119.6
6320000000.0	205184761.4	193085065.2	217036714.9
6321000000.0	205186065.2	193085873.6	217038309.7
6322000000.0	205187368.7	193086681.8	217039904.0
6323000000.0	205188671.7	193087489.6	217041497.8
6324000000.0	205189974.4	193088297.2	217043091.2
6325000000.0	205191276.6	193089104.6	217044684.0
6326000000.0	205192578.5	193089911.7	217046276.4
6327000000.0	205193879.9	193090718.5	217047868.4
6328000000.0	205195181.0	193091525.0	217049459.8
6329000000.0	205196481.7	193092331.3	217051050.7
6330000000.0	205197781.9	193093137.4	217052641.2
6331000000.0	205199081.8	193093943.1	217054231.2
6332000000.0	205200381.3	193094748.6	217055820.7
6333000000.0	205201680.4	193095553.9	217057409.8
6334000000.0	205202979.1	193096358.9	217058998.3
6335000000.0	205204277.4	193097163.6	217060586.4
6336000000.0	205205575.3	193097968.1	217062174.0
6337000000.0	205206872.8	193098772.3	217063761.1
6338000000.0	205208170.0	193099576.2	217065347.8
6339000000.0	205209466.7	193100379.9	217066934.0
6340000000.0	205210763.0	193101183.4	217068519.6
6341000000.0	205212059.0	193101986.5	217070104.9
6342000000.0	205213354.5	193102789.4	217071689.6
6343000000.0	205214649.7	193103592.1	217073273.9
6344000000.0	205215944.5	193104394.5	217074857.6
6345000000.0	205217238.8	193105196.6	217076440.9
6346000000.0	205218532.8	193105998.5	217078023.8
6347000000.0	205219826.4	193106800.1	217079606.1
6348000000.0	205221119.6	193107601.4	217081188.0
6349000000.0	205222412.4	193108402.5	217082769.4
6350000000.0	205223704.8	193109203.4	217084350.3
6351000000.0	205224996.9	193110003.9	217085930.8
6352000000.0	205226288.5	193110804.2	217087510.8
6353000000.0	205227579.7	193111604.3	217089090.3
6354000000.0	205228870.6	193112404.1	217090669.3
6355000000.0	205230161.1	193113203.6	217092247.9
6356000000.0	205231451.1	193114002.9	217093826.0
6357000000.0	205232740.8	193114802.0	217095403.6
6358000000.0	205234030.1	193115600.7	217096980.7
6359000000.0	205235319.0	193116399.2	217098557.4
6360000000.0	205236607.5	193117197.5	217100133.5
6361000000.0	205237895.7	193117995.5	217101709.3
6362000000.0	205239183.4	193118793.2	217103284.5
6363000000.0	205240470.8	193119590.7	217104859.3
6364000000.0	205241757.7	193120387.9	217106433.6
6365000000.0	205243044.3	193121184.9	217108007.4
6366000000.0	205244330.5	193121981.6	217109580.8
6367000000.0	205245616.3	193122778.0	217111153.6
6368000000.0	205246901.7	193123574.2	217112726.0
6369000000.0	205248186.7	193124370.2	217114298.0
6370000000.0	205249471.3	193125165.9	217115869.5
6371000000.0	205250755.6	193125961.3	217117440.5
6372000000.0	205252039.4	193126756.5	217119011.0
6373000000.0	205253322.9	193127551.4	217120581.0
6374000000.0	205254606.0	193128346.0	217122150.6
6375000000.0	205255888.7	193129140.4	217123719.7
6376000000.0	205257171.0	193129934.6	217125288.4
6377000000.0	205258452.9	193130728.5	217126856.6
6378000000.0	205259734.4	193131522.1	217128424.3
6379000000.0	205261015.6	193132315.5	217129991.5
6380000000.0	205262296.4	193133108.6	217131558.3
6381000000.0	205263576.7	193133901.5	217133124.6
6382000000.0	205264856.7	193134694.1	217134690.4
6383000000.0	205266136.3	193135486.5	217136255.8
6384000000.0	205267415.6	193136278.6	217137820.7
6385000000.0	205268694.4	193137070.4	217139385.1
6386000000.0	205269972.9	193137862.0	217140949.1
6387000000.0	205271250.9	193138653.4	217142512.6
6388000000.0	205272528.6	193139444.5	217144075.6
6389000000.0	205273805.9	193140235.3	217145638.2
6390000000.0	205275082.8	193141025.9	217147200.3
6391000000.0	205276359.4	193141816.2	217148761.9
6392000000.0	205277635.5	193142606.3	217150323.1
6393000000.0	205278911.3	193143396.1	217151883.7
6394000000.0	205280186.6	193144185.7	217153444.0
6395000000.0	205281461.6	193144975.0	217155003.7
6396000000.0	205282736.3	193145764.1	217156563.0
6397000000.0	205284010.5	193146552.9	217158121.9
6398000000.0	205285284.3	193147341.4	217159680.2
6399000000.0	205286557.8	193148129.7	217161238.1
6400000000.0	205287830.9	193148917.8	217162795.6
6401000000.0	205289103.6	193149705.6	217164352.6
6402000000.0	205290375.9	193150493.1	217165909.1
6403000000.0	205291647.8	193151280.4	217167465.1
6404000000.0	205292919.4	193152067.5	217169020.7
6405000000.0	205294190.6	193152854.2	217170575.8
6406000000.0	205295461.4	193153640.8	217172130.5
6407000000.0	205296731.8	193154427.1	217173684.6
6408000000.0	205298001.8	193155213.1	217175238.4
6409000000.0	205299271.5	193155998.9	217176791.6
6410000000.0	205300540.7	193156784.4	217178344.4
6411000000.0	205301809.6	193157569.7	217179896.8
6412000000.0	205303078.1	193158354.7	217181448.7
6413000000.0	205304346.3	193159139.5	217183000.1
6414000000.0	205305614.0	193159924.0	217184551.0
6415000000.0	205306881.4	193160708.3	217186101.5
6416000000.0	205308148.4	193161492.3	217187651.6
6417000000.0	205309415.0	193162276.1	217189201.1
6418000000.0	205310681.2	193163059.6	217190750.2
6419000000.0	205311947.0	193163842.9	217192298.9
6420000000.0	205313212.5	193164625.9	217193847.1
6421000000.0	205314477.6	193165408.7	217195394.8
6422000000.0	205315742.3	193166191.2	217196942.1
6423000000.0	205317006.7	193166973.5	217198488.9
6424000000.0	205318270.6	193167755.5	217200035.2
6425000000.0	205319534.2	193168537.3	217201581.1
6426000000.0	205320797.4	193169318.8	217203126.5
6427000000.0	205322060.2	193170100.1	217204671.5
6428000000.0	205323322.7	193170881.1	217206216.0
6429000000.0	205324584.7	193171661.9	217207760.1
6430000000.0	205325846.4	193172442.4	217209303.7
6431000000.0	205327107.7	193173222.7	217210846.8
6432000000.0	205328368.7	193174002.7	217212389.5
6433000000.0	205329629.2	193174782.5	217213931.7
6434000000.0	205330889.4	193175562.0	217215473.5
6435000000.0	205332149.2	193176341.3	217217014.8
6436000000.0	205333408.6	193177120.3	217218555.6
6437000000.0	205334667.7	193177899.1	217220096.0
6438000000.0	205335926.4	193178677.6	217221635.9
6439000000.0	205337184.7	193179455.9	217223175.4
6440000000.0	205338442.6	193180234.0	217224714.4
6441000000.0	205339700.2	193181011.8	217226253.0
6442000000.0	205340957.3	193181789.3	217227791.1
6443000000.0	205342214.1	193182566.6	217229328.7
6444000000.0	205343470.6	193183343.6	217230865.9
6445000000.0	205344726.6	193184120.4	217232402.7
6446000000.0	205345982.3	193184897.0	217233939.0
6447000000.0	205347237.6	193185673.3	217235474.8
6448000000.0	205348492.5	193186449.4	217237010.2
6449000000.0	205349747.1	193187225.2	217238545.1
6450000000.0	205351001.3	193188000.8	217240079.6
6451000000.0	205352255.1	193188776.1	217241613.6
6452000000.0	205353508.5	193189551.2	217243147.1
6453000000.0	205354761.5	193190326.0	217244680.2
6454000000.0	205356014.2	193191100.6	217246212.9
6455000000.0	205357266.5	193191874.9	217247745.1
6456000000.0	205358518.5	193192649.0	217249276.8
6457000000.0	205359770.1	193193422.8	217250808.1
6458000000.0	205361021.2	193194196.4	217252339.0
6459000000.0	205362272.1	193194969.8	217253869.3
6460000000.0	205363522.5	193195742.9	217255399.3
6461000000.0	205364772.6	193196515.8	217256928.7
6462000000.0	205366022.3	193197288.4	217258457.8
6463000000.0	205367271.6	193198060.7	217259986.4
6464000000.0	205368520.6	193198832.9	217261514.5
6465000000.0	205369769.2	193199604.7	217263042.2
6466000000.0	205371017.4	193200376.4	217264569.4
6467000000.0	205372265.3	193201147.8	217266096.1
6468000000.0	205373512.7	193201918.9	217267622.5
6469000000.0	205374759.8	193202689.8	217269148.3
6470000000.0	205376006.6	193203460.5	217270673.8
6471000000.0	205377252.9	193204230.9	217272198.7
6472000000.0	205378498.9	193205001.1	217273723.2
6473000000.0	205379744.6	193205771.0	217275247.3
6474000000.0	205380989.8	193206540.7	217276770.9
6475000000.0	205382234.7	193207310.1	217278294.1
6476000000.0	205383479.2	193208079.3	217279816.8
6477000000.0	205384723.4	193208848.2	217281339.1
6478000000.0	205385967.1	193209617.0	217282860.9
6479000000.0	205387210.5	193210385.4	217284382.3
6480000000.0	205388453.6	193211153.6	217285903.2
6481000000.0	205389696.3	193211921.6	217287423.7
6482000000.0	205390938.6	193212689.3	217288943.7
6483000000.0	205392180.5	193213456.8	217290463.3
6484000000.0	205393422.1	193214224.1	217291982.4
6485000000.0	205394663.3	193214991.1	217293501.1
6486000000.0	205395904.1	193215757.8	217295019.4
6487000000.0	205397144.5	193216524.4	217296537.2
6488000000.0	205398384.6	193217290.6	217298054.5
6489000000.0	205399624.4	193218056.7	217299571.4
6490000000.0	205400863.7	193218822.5	217301087.9
6491000000.0	205402102.7	193219588.0	217302603.9
6492000000.0	205403341.3	193220353.3	217304119.4
6493000000.0	205404579.6	193221118.4	217305634.5
6494000000.0	205405817.5	193221883.2	217307149.2
6495000000.0	205407055.0	193222647.8	217308663.4
6496000000.0	205408292.2	193223412.2	217310177.2
6497000000.0	205409529.0	193224176.3	217311690.6
6498000000.0	205410765.4	193224940.1	217313203.4
6499000000.0	205412001.4	193225703.7	217314715.9
6500000000.0	205413237.1	193226467.1	217316227.9
6501000000.0	205414472.5	193227230.2	217317739.4
6502000000.0	205415707.4	193227993.1	217319250.5
6503000000.0	205416942.0	193228755.8	217320761.2
6504000000.0	205418176.3	193229518.2	217322271.4
6505000000.0	205419410.1	193230280.4	217323781.2
6506000000.0	205420643.6	193231042.3	217325290.6
6507000000.0	205421876.8	193231804.0	217326799.4
6508000000.0	205423109.5	193232565.5	217328307.9
6509000000.0	205424341.9	193233326.7	217329815.9
6510000000.0	205425574.0	193234087.7	217331323.5
6511000000.0	205426805.7	193234848.4	217332830.6
6512000000.0	205428037.0	193235608.9	217334337.3
6513000000.0	205429267.9	193236369.1	217335843.5
6514000000.0	205430498.5	193237129.2	217337349.3
6515000000.0	205431728.8	193237888.9	217338854.7
6516000000.0	205432958.6	193238648.5	217340359.6
6517000000.0	205434188.1	193239407.8	217341864.0
6518000000.0	205435417.3	193240166.8	217343368.1
6519000000.0	205436646.0	193240925.7	217344871.7
6520000000.0	205437874.5	193241684.2	217346374.8
6521000000.0	205439102.5	193242442.6	217347877.5
6522000000.0	205440330.2	193243200.7	217349379.8
6523000000.0	205441557.5	193243958.6	217350881.6
6524000000.0	205442784.5	193244716.2	217352383.0
6525000000.0	205444011.1	193245473.6	217353884.0
6526000000.0	205445237.3	193246230.7	217355384.5
6527000000.0	205446463.2	193246987.6	217356884.5
6528000000.0	205447688.7	193247744.3	217358384.2
6529000000.0	205448913.9	193248500.7	217359883.4
6530000000.0	205450138.7	193249256.9	217361382.1
6531000000.0	205451363.1	193250012.9	217362880.4
6532000000.0	205452587.2	193250768.6	217364378.3
6533000000.0	205453810.9	193251524.1	217365875.8
6534000000.0	205455034.3	193252279.4	217367372.8
6535000000.0	205456257.3	193253034.4	217368869.3
6536000000.0	205457479.9	193253789.2	217370365.5
6537000000.0	205458702.2	193254543.7	217371861.1
6538000000.0	205459924.1	193255298.0	217373356.4
6539000000.0	205461145.7	193256052.1	217374851.2
6540000000.0	205462366.9	193256805.9	217376345.6
6541000000.0	205463587.7	193257559.5	217377839.5
6542000000.0	205464808.2	193258312.9	217379333.0
6543000000.0	205466028.3	193259066.0	217380826.1
6544000000.0	205467248.1	193259818.9	217382318.7
6545000000.0	205468467.5	193260571.5	217383810.9
6546000000.0	205469686.5	193261323.9	217385302.7
6547000000.0	205470905.2	193262076.1	217386794.0
6548000000.0	205472123.5	193262828.0	217388284.9
6549000000.0	205473341.5	193263579.8	217389775.4
6550000000.0	205474559.1	193264331.2	217391265.4
6551000000.0	205475776.4	193265082.5	217392755.0
6552000000.0	205476993.3	193265833.5	217394244.1
6553000000.0	205478209.8	193266584.2	217395732.9
6554000000.0	205479426.0	193267334.8	217397221.1
6555000000.0	205480641.8	193268085.1	217398709.0
6556000000.0	205481857.3	193268835.1	217400196.4
6557000000.0	205483072.4	193269584.9	217401683.4
6558000000.0	205484287.2	193270334.5	217403169.9
6559000000.0	205485501.6	193271083.9	217404656.1
6560000000.0	205486715.6	193271833.0	217406141.7
6561000000.0	205487929.3	193272581.9	217407627.0
6562000000.0	205489142.6	193273330.6	217409111.8
6563000000.0	205490355.6	193274079.0	217410596.2
6564000000.0	205491568.2	193274827.2	217412080.1
6565000000.0	205492780.5	193275575.1	217413563.7
6566000000.0	205493992.4	193276322.8	217415046.8
6567000000.0	205495204.0	193277070.3	217416529.4
6568000000.0	205496415.2	193277817.6	217418011.6
6569000000.0	205497626.0	193278564.6	217419493.4
6570000000.0	205498836.5	193279311.4	217420974.8
