TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1992000000.0	167244655.2	158350626.9	172248489.7
1993000000.0	167252368.3	158355143.9	172257089.1
1994000000.0	167260074.4	158359655.7	172265680.7
1995000000.0	167267773.5	158364162.3	172274264.5
1996000000.0	167275465.5	158368663.8	172282840.6
1997000000.0	167283150.6	158373160.1	172291409.0
1998000000.0	167290828.7	158377651.2	172299969.6
1999000000.0	167298499.8	158382137.2	172308522.5
2000000000.0	167306163.9	158386618.1	172317067.7
2001000000.0	167313821.0	158391093.9	172325605.3
2002000000.0	167321471.2	158395564.5	172334135.1
2003000000.0	167329114.5	158400030.0	172342657.3
2004000000.0	167336750.8	158404490.4	172351171.8
2005000000.0	167344380.2	158408945.7	172359678.6
2006000000.0	167352002.7	158413395.9	172368177.9
2007000000.0	167359618.3	158417841.0	172376669.5
2008000000.0	167367227.0	158422281.1	172385153.4
2009000000.0	167374828.8	158426716.1	172393629.8
2010000000.0	167382423.7	158431146.0	172402098.5
2011000000.0	167390011.8	158435570.9	172410559.7
2012000000.0	167397593.0	158439990.8	172419013.3
2013000000.0	167405167.3	158444405.6	172427459.3
2014000000.0	167412734.8	158448815.4	172435897.8
2015000000.0	167420295.5	158453220.2	172444328.7
2016000000.0	167427849.4	158457619.9	172452752.1
2017000000.0	167435396.4	158462014.7	172461167.9
2018000000.0	167442936.6	158466404.4	172469576.3
2019000000.0	167450470.1	158470789.2	172477977.1
2020000000.0	167457996.8	158475169.0	172486370.4
2021000000.0	167465516.6	158479543.8	172494756.2
2022000000.0	167473029.8	158483913.7	172503134.6
2023000000.0	167480536.1	158488278.6	172511505.5
2024000000.0	167488035.7	158492638.6	172519868.9
2025000000.0	167495528.6	158496993.6	172528224.9
2026000000.0	167503014.7	158501343.7	172536573.4
2027000000.0	167510494.2	158505688.9	172544914.5
2028000000.0	167517966.9	158510029.1	172553248.2
2029000000.0	167525432.9	158514364.4	172561574.5
2030000000.0	167532892.2	158518694.9	172569893.4
2031000000.0	167540344.8	158523020.4	172578204.9
2032000000.0	167547790.8	158527341.1	172586509.0
2033000000.0	167555230.1	158531656.9	172594805.8
2034000000.0	167562662.7	158535967.8	172603095.2
2035000000.0	167570088.7	158540273.8	172611377.2
2036000000.0	167577508.0	158544575.0	172619651.9
2037000000.0	167584920.7	158548871.3	172627919.3
2038000000.0	167592326.8	158553162.8	172636179.3
2039000000.0	167599726.3	158557449.5	172644432.1
2040000000.0	167607119.1	158561731.3	172652677.5
2041000000.0	167614505.4	158566008.3	172660915.6
2042000000.0	167621885.1	158570280.5	172669146.5
2043000000.0	167629258.2	158574547.9	172677370.1
2044000000.0	167636624.7	158578810.5	172685586.4
2045000000.0	167643984.7	158583068.3	172693795.5
2046000000.0	167651338.1	158587321.4	172701997.4
2047000000.0	167658685.0	158591569.6	172710192.0
2048000000.0	167666025.3	158595813.1	172718379.3
2049000000.0	167673359.2	158600051.8	172726559.5
2050000000.0	167680686.5	158604285.8	172734732.5
2051000000.0	167688007.3	158608515.0	172742898.2
2052000000.0	167695321.6	158612739.5	172751056.8
2053000000.0	167702629.4	158616959.3	172759208.2
2054000000.0	167709930.7	158621174.3	172767352.4
2055000000.0	167717225.5	158625384.6	172775489.5
2056000000.0	167724513.9	158629590.3	172783619.4
2057000000.0	167731795.8	158633791.2	172791742.2
2058000000.0	167739071.3	158637987.4	172799857.9
2059000000.0	167746340.4	158642178.9	172807966.4
2060000000.0	167753603.0	158646365.8	172816067.8
2061000000.0	167760859.1	158650547.9	172824162.2
2062000000.0	167768108.9	158654725.4	172832249.4
2063000000.0	167775352.3	158658898.3	172840329.6
2064000000.0	167782589.3	158663066.5	172848402.6
2065000000.0	167789819.8	158667230.1	172856468.7
2066000000.0	167797044.0	158671389.0	172864527.6
2067000000.0	167804261.9	158675543.3	172872579.5
2068000000.0	167811473.3	158679692.9	172880624.4
2069000000.0	167818678.4	158683838.0	172888662.3
2070000000.0	167825877.2	158687978.4	172896693.1
2071000000.0	167833069.6	158692114.2	172904716.9
2072000000.0	167840255.7	158696245.5	172912733.7
2073000000.0	167847435.5	158700372.1	172920743.6
2074000000.0	167854609.0	158704494.2	172928746.4
2075000000.0	167861776.1	158708611.7	172936742.3
2076000000.0	167868937.0	158712724.6	172944731.2
2077000000.0	167876091.6	158716833.0	172952713.2
2078000000.0	167883239.9	158720936.8	172960688.2
2079000000.0	167890381.9	158725036.1	172968656.3
2080000000.0	167897517.7	158729130.8	172976617.5
2081000000.0	167904647.2	158733221.0	172984571.7
2082000000.0	167911770.4	158737306.7	172992519.0
2083000000.0	167918887.5	158741387.9	173000459.5
2084000000.0	167925998.2	158745464.5	173008393.0
2085000000.0	167933102.8	158749536.7	173016319.7
2086000000.0	167940201.2	158753604.3	173024239.5
2087000000.0	167947293.3	158757667.5	173032152.4
2088000000.0	167954379.3	158761726.1	173040058.5
2089000000.0	167961459.0	158765780.3	173047957.7
2090000000.0	167968532.6	158769830.0	173055850.1
2091000000.0	167975600.0	158773875.3	173063735.6
2092000000.0	167982661.3	158777916.1	173071614.4
2093000000.0	167989716.4	158781952.4	173079486.3
2094000000.0	167996765.3	158785984.3	173087351.4
2095000000.0	168003808.1	158790011.8	173095209.8
2096000000.0	168010844.8	158794034.8	173103061.3
2097000000.0	168017875.3	158798053.4	173110906.1
2098000000.0	168024899.7	158802067.6	173118744.1
2099000000.0	168031918.0	158806077.4	173126575.3
2100000000.0	168038930.2	158810082.8	173134399.8
2101000000.0	168045936.4	158814083.8	173142217.6
2102000000.0	168052936.4	158818080.3	173150028.6
2103000000.0	168059930.3	158822072.6	173157832.9
2104000000.0	168066918.2	158826060.4	173165630.5
2105000000.0	168073900.1	158830043.8	173173421.4
2106000000.0	168080875.8	158834022.9	173181205.6
2107000000.0	168087845.6	158837997.7	173188983.1
2108000000.0	168094809.2	158841968.1	173196753.9
2109000000.0	168101766.9	158845934.1	173204518.1
2110000000.0	168108718.5	158849895.8	173212275.5
2111000000.0	168115664.2	158853853.2	173220026.4
2112000000.0	168122603.8	158857806.2	173227770.6
2113000000.0	168129537.4	158861754.9	173235508.1
2114000000.0	168136465.0	158865699.3	173243239.0
2115000000.0	168143386.7	158869639.5	173250963.3
2116000000.0	168150302.3	158873575.3	173258681.0
2117000000.0	168157212.0	158877506.8	173266392.1
2118000000.0	168164115.8	158881434.0	173274096.6
2119000000.0	168171013.5	158885357.0	173281794.5
2120000000.0	168177905.4	158889275.6	173289485.8
2121000000.0	168184791.3	158893190.1	173297170.6
2122000000.0	168191671.3	158897100.2	173304848.8
2123000000.0	168198545.3	158901006.1	173312520.4
2124000000.0	168205413.5	158904907.7	173320185.6
2125000000.0	168212275.7	158908805.2	173327844.1
2126000000.0	168219132.0	158912698.3	173335496.2
2127000000.0	168225982.5	158916587.3	173343141.7
2128000000.0	168232827.0	158920472.0	173350780.7
2129000000.0	168239665.7	158924352.5	173358413.2
2130000000.0	168246498.5	158928228.8	173366039.2
2131000000.0	168253325.5	158932100.9	173373658.7
2132000000.0	168260146.6	158935968.8	173381271.8
2133000000.0	168266961.8	158939832.5	173388878.4
2134000000.0	168273771.3	158943692.0	173396478.5
2135000000.0	168280574.8	158947547.3	173404072.2
2136000000.0	168287372.6	158951398.5	173411659.4
2137000000.0	168294164.6	158955245.5	173419240.2
2138000000.0	168300950.7	158959088.3	173426814.6
2139000000.0	168307731.0	158962927.0	173434382.5
2140000000.0	168314505.6	158966761.5	173441944.0
2141000000.0	168321274.3	158970591.9	173449499.1
2142000000.0	168328037.3	158974418.2	173457047.9
2143000000.0	168334794.5	158978240.3	173464590.2
2144000000.0	168341546.0	158982058.3	173472126.2
2145000000.0	168348291.7	158985872.2	173479655.8
2146000000.0	168355031.6	158989681.9	173487179.0
2147000000.0	168361765.8	158993487.6	173494695.9
2148000000.0	168368494.3	158997289.2	173502206.4
2149000000.0	168375217.0	159001086.7	173509710.6
2150000000.0	168381934.0	159004880.1	173517208.5
2151000000.0	168388645.3	159008669.4	173524700.0
2152000000.0	168395350.9	159012454.6	173532185.2
2153000000.0	168402050.8	159016235.8	173539664.1
2154000000.0	168408745.0	159020012.9	173547136.7
2155000000.0	168415433.6	159023785.9	173554603.1
2156000000.0	168422116.4	159027554.9	173562063.1
2157000000.0	168428793.6	159031319.9	173569516.9
2158000000.0	168435465.1	159035080.8	173576964.4
2159000000.0	168442131.0	159038837.6	173584405.6
2160000000.0	168448791.2	159042590.5	173591840.6
2161000000.0	168455445.8	159046339.3	173599269.3
2162000000.0	168462094.7	159050084.1	173606691.9
2163000000.0	168468738.1	159053824.9	173614108.1
2164000000.0	168475375.8	159057561.7	173621518.2
2165000000.0	168482007.8	159061294.5	173628922.0
2166000000.0	168488634.3	159065023.4	173636319.7
2167000000.0	168495255.2	159068748.2	173643711.1
2168000000.0	168501870.5	159072469.0	173651096.4
2169000000.0	168508480.2	159076185.9	173658475.5
2170000000.0	168515084.4	159079898.8	173665848.4
2171000000.0	168521682.9	159083607.7	173673215.1
2172000000.0	168528275.9	159087312.7	173680575.7
2173000000.0	168534863.4	159091013.8	173687930.1
2174000000.0	168541445.3	159094710.9	173695278.4
2175000000.0	168548021.7	159098404.0	173702620.6
2176000000.0	168554592.5	159102093.2	173709956.6
2177000000.0	168561157.8	159105778.5	173717286.5
2178000000.0	168567717.6	159109459.9	173724610.3
2179000000.0	168574271.8	159113137.3	173731928.0
2180000000.0	168580820.6	159116810.9	173739239.6
2181000000.0	168587363.9	159120480.5	173746545.1
2182000000.0	168593901.6	159124146.2	173753844.5
2183000000.0	168600433.9	159127808.1	173761137.9
2184000000.0	168606960.7	159131466.0	173768425.2
2185000000.0	168613482.1	159135120.1	173775706.4
2186000000.0	168619997.9	159138770.3	173782981.6
2187000000.0	168626508.3	159142416.6	173790250.7
2188000000.0	168633013.3	159146059.1	173797513.8
2189000000.0	168639512.8	159149697.7	173804770.9
2190000000.0	168646006.9	159153332.4	173812021.9
2191000000.0	168652495.5	159156963.3	173819266.9
2192000000.0	168658978.8	159160590.4	173826506.0
2193000000.0	168665456.6	159164213.6	173833739.0
2194000000.0	168671929.0	159167833.0	173840966.0
2195000000.0	168678396.0	159171448.5	173848187.1
2196000000.0	168684857.6	159175060.2	173855402.2
2197000000.0	168691313.8	159178668.2	173862611.3
2198000000.0	168697764.6	159182272.3	173869814.4
2199000000.0	168704210.1	159185872.6	173877011.6
2200000000.0	168710650.1	159189469.1	173884202.9
2201000000.0	168717084.8	159193061.8	173891388.2
2202000000.0	168723514.2	159196650.8	173898567.6
2203000000.0	168729938.2	159200235.9	173905741.0
2204000000.0	168736356.9	159203817.3	173912908.6
2205000000.0	168742770.2	159207394.9	173920070.2
2206000000.0	168749178.2	159210968.7	173927225.9
2207000000.0	168755580.9	159214538.8	173934375.7
2208000000.0	168761978.3	159218105.1	173941519.7
2209000000.0	168768370.3	159221667.7	173948657.7
2210000000.0	168774757.1	159225226.5	173955789.9
2211000000.0	168781138.5	159228781.6	173962916.3
2212000000.0	168787514.7	159232332.9	173970036.7
2213000000.0	168793885.6	159235880.6	173977151.3
2214000000.0	168800251.2	159239424.5	173984260.1
2215000000.0	168806611.5	159242964.7	173991363.0
2216000000.0	168812966.6	159246501.1	173998460.1
2217000000.0	168819316.4	159250033.9	174005551.4
2218000000.0	168825661.0	159253563.0	174012636.9
2219000000.0	168832000.3	159257088.4	174019716.5
2220000000.0	168838334.4	159260610.0	174026790.4
2221000000.0	168844663.2	159264128.0	174033858.4
2222000000.0	168850986.8	159267642.4	174040920.7
2223000000.0	168857305.2	159271153.0	174047977.2
2224000000.0	168863618.4	159274660.0	174055027.9
2225000000.0	168869926.4	159278163.3	174062072.8
2226000000.0	168876229.2	159281662.9	174069112.0
2227000000.0	168882526.8	159285158.9	174076145.5
2228000000.0	168888819.2	159288651.3	174083173.2
2229000000.0	168895106.5	159292140.0	174090195.1
2230000000.0	168901388.5	159295625.1	174097211.3
2231000000.0	168907665.4	159299106.5	174104221.8
2232000000.0	168913937.1	159302584.3	174111226.6
2233000000.0	168920203.7	159306058.5	174118225.7
2234000000.0	168926465.2	159309529.1	174125219.1
2235000000.0	168932721.4	159312996.0	174132206.8
2236000000.0	168938972.6	159316459.4	174139188.7
2237000000.0	168945218.6	159319919.1	174146165.0
2238000000.0	168951459.5	159323375.3	174153135.7
2239000000.0	168957695.3	159326827.9	174160100.6
2240000000.0	168963926.0	159330276.8	174167059.9
2241000000.0	168970151.6	159333722.2	174174013.6
2242000000.0	168976372.1	159337164.1	174180961.6
2243000000.0	168982587.4	159340602.3	174187904.0
2244000000.0	168988797.7	159344037.0	174194840.7
2245000000.0	168995003.0	159347468.1	174201771.8
2246000000.0	169001203.1	159350895.7	174208697.3
2247000000.0	169007398.2	159354319.7	174215617.1
2248000000.0	169013588.2	159357740.2	174222531.4
2249000000.0	169019773.2	159361157.1	174229440.0
2250000000.0	169025953.1	159364570.5	174236343.1
2251000000.0	169032128.0	159367980.4	174243240.6
2252000000.0	169038297.9	159371386.7	174250132.5
2253000000.0	169044462.7	159374789.5	174257018.8
2254000000.0	169050622.5	159378188.8	174263899.6
2255000000.0	169056777.2	159381584.6	174270774.8
2256000000.0	169062927.0	159384976.9	174277644.5
2257000000.0	169069071.8	159388365.7	174284508.6
2258000000.0	169075211.5	159391751.0	174291367.1
2259000000.0	169081346.3	159395132.8	174298220.2
2260000000.0	169087476.1	159398511.1	174305067.7
2261000000.0	169093600.9	159401886.0	174311909.7
2262000000.0	169099720.7	159405257.3	174318746.2
2263000000.0	169105835.6	159408625.2	174325577.1
2264000000.0	169111945.5	159411989.7	174332402.6
2265000000.0	169118050.5	159415350.6	174339222.6
2266000000.0	169124150.5	159418708.1	174346037.1
2267000000.0	169130245.5	159422062.2	174352846.1
2268000000.0	169136335.6	159425412.8	174359649.7
2269000000.0	169142420.8	159428760.0	174366447.8
2270000000.0	169148501.1	159432103.7	174373240.4
2271000000.0	169154576.4	159435444.0	174380027.6
2272000000.0	169160646.8	159438780.9	174386809.3
2273000000.0	169166712.3	159442114.4	174393585.6
2274000000.0	169172773.0	159445444.4	174400356.4
2275000000.0	169178828.7	159448771.0	174407121.9
2276000000.0	169184879.5	159452094.2	174413881.9
2277000000.0	169190925.4	159455414.0	174420636.5
2278000000.0	169196966.5	159458730.5	174427385.7
2279000000.0	169203002.7	159462043.5	174434129.5
2280000000.0	169209034.0	159465353.1	174440867.9
2281000000.0	169215060.5	159468659.4	174447600.9
2282000000.0	169221082.1	159471962.2	174454328.5
2283000000.0	169227098.9	159475261.7	174461050.7
2284000000.0	169233110.8	159478557.9	174467767.6
2285000000.0	169239117.9	159481850.6	174474479.2
2286000000.0	169245120.1	159485140.0	174481185.3
2287000000.0	169251117.6	159488426.1	174487886.2
2288000000.0	169257110.2	159491708.8	174494581.6
2289000000.0	169263098.0	159494988.1	174501271.8
2290000000.0	169269080.9	159498264.1	174507956.6
2291000000.0	169275059.1	159501536.8	174514636.1
2292000000.0	169281032.5	159504806.2	174521310.3
2293000000.0	169287001.1	159508072.2	174527979.1
2294000000.0	169292964.9	159511334.9	174534642.7
2295000000.0	169298923.9	159514594.2	174541300.9
2296000000.0	169304878.2	159517850.3	174547953.9
2297000000.0	169310827.7	159521103.0	174554601.6
2298000000.0	169316772.4	159524352.5	174561244.0
2299000000.0	169322712.4	159527598.6	174567881.1
2300000000.0	169328647.6	159530841.5	174574513.0
2301000000.0	169334578.1	159534081.1	174581139.6
2302000000.0	169340503.8	159537317.3	174587761.0
2303000000.0	169346424.8	159540550.3	174594377.1
2304000000.0	169352341.1	159543780.1	174600987.9
2305000000.0	169358252.6	159547006.5	174607593.6
2306000000.0	169364159.5	159550229.7	174614194.0
2307000000.0	169370061.6	159553449.6	174620789.1
2308000000.0	169375959.0	159556666.3	174627379.1
2309000000.0	169381851.7	159559879.7	174633963.8
2310000000.0	169387739.8	159563089.8	174640543.4
2311000000.0	169393623.1	159566296.7	174647117.7
2312000000.0	169399501.8	159569500.4	174653686.9
2313000000.0	169405375.7	159572700.8	174660250.9
2314000000.0	169411245.0	159575898.0	174666809.7
2315000000.0	169417109.7	159579092.0	174673363.3
2316000000.0	169422969.7	159582282.8	174679911.7
2317000000.0	169428825.0	159585470.3	174686455.0
2318000000.0	169434675.7	159588654.6	174692993.2
2319000000.0	169440521.7	159591835.7	174699526.2
2320000000.0	169446363.1	159595013.7	174706054.0
2321000000.0	169452199.9	159598188.4	174712576.7
2322000000.0	169458032.0	159601359.9	174719094.3
2323000000.0	169463859.5	159604528.2	174725606.7
2324000000.0	169469682.4	159607693.3	174732114.1
2325000000.0	169475500.7	159610855.3	174738616.3
2326000000.0	169481314.4	159614014.1	174745113.4
2327000000.0	169487123.4	159617169.7	174751605.4
2328000000.0	169492927.9	159620322.1	174758092.3
2329000000.0	169498727.8	159623471.4	174764574.2
2330000000.0	169504523.1	159626617.5	174771050.9
2331000000.0	169510313.9	159629760.4	174777522.6
2332000000.0	169516100.0	159632900.2	174783989.2
2333000000.0	169521881.6	159636036.9	174790450.7
2334000000.0	169527658.6	159639170.4	174796907.2
2335000000.0	169533431.1	159642300.8	174803358.6
2336000000.0	169539199.0	159645428.0	174809805.0
2337000000.0	169544962.4	159648552.1	174816246.3
2338000000.0	169550721.2	159651673.1	174822682.6
2339000000.0	169556475.6	159654790.9	174829113.9
2340000000.0	169562225.3	159657905.7	174835540.2
2341000000.0	169567970.6	159661017.3	174841961.4
2342000000.0	169573711.3	159664125.8	174848377.6
2343000000.0	169579447.5	159667231.2	174854788.8
2344000000.0	169585179.2	159670333.6	174861195.0
2345000000.0	169590906.4	159673432.8	174867596.3
2346000000.0	169596629.1	159676528.9	174873992.5
2347000000.0	169602347.4	159679621.9	174880383.7
2348000000.0	169608061.1	159682711.9	174886770.0
2349000000.0	169613770.3	159685798.8	174893151.3
2350000000.0	169619475.1	159688882.6	174899527.6
2351000000.0	169625175.4	159691963.3	174905899.0
2352000000.0	169630871.2	159695041.0	174912265.5
2353000000.0	169636562.6	159698115.6	174918626.9
2354000000.0	169642249.5	159701187.1	174924983.5
2355000000.0	169647932.0	159704255.6	174931335.1
2356000000.0	169653610.0	159707321.1	174937681.7
2357000000.0	169659283.6	159710383.5	174944023.5
2358000000.0	169664952.7	159713442.8	174950360.3
2359000000.0	169670617.4	159716499.1	174956692.2
2360000000.0	169676277.7	159719552.4	174963019.2
2361000000.0	169681933.6	159722602.7	174969341.3
2362000000.0	169687585.1	159725649.9	174975658.5
2363000000.0	169693232.1	159728694.1	174981970.9
2364000000.0	169698874.8	159731735.3	174988278.3
2365000000.0	169704513.0	159734773.5	174994580.9
2366000000.0	169710146.9	159737808.7	175000878.5
2367000000.0	169715776.3	159740840.8	175007171.4
2368000000.0	169721401.4	159743870.0	175013459.3
2369000000.0	169727022.1	159746896.2	175019742.4
2370000000.0	169732638.4	159749919.3	175026020.6
2371000000.0	169738250.4	159752939.5	175032294.0
2372000000.0	169743858.0	159755956.7	175038562.6
2373000000.0	169749461.3	159758971.0	175044826.3
2374000000.0	169755060.2	159761982.2	175051085.2
2375000000.0	169760654.7	159764990.5	175057339.3
2376000000.0	169766244.9	159767995.8	175063588.6
2377000000.0	169771830.8	159770998.2	175069833.0
2378000000.0	169777412.3	159773997.6	175076072.7
2379000000.0	169782989.5	159776994.0	175082307.5
2380000000.0	169788562.4	159779987.5	175088537.5
2381000000.0	169794131.0	159782978.0	175094762.8
2382000000.0	169799695.2	159785965.6	175100983.3
2383000000.0	169805255.2	159788950.3	175107199.0
2384000000.0	169810810.8	159791932.0	175113409.9
2385000000.0	169816362.1	159794910.8	175119616.0
2386000000.0	169821909.2	159797886.6	175125817.4
2387000000.0	169827452.0	159800859.5	175132014.1
2388000000.0	169832990.5	159803829.6	175138206.0
2389000000.0	169838524.7	159806796.7	175144393.1
2390000000.0	169844054.6	159809760.8	175150575.5
2391000000.0	169849580.3	159812722.1	175156753.2
2392000000.0	169855101.7	159815680.5	175162926.1
2393000000.0	169860618.8	159818636.0	175169094.3
2394000000.0	169866131.7	159821588.5	175175257.8
2395000000.0	169871640.4	159824538.2	175181416.6
2396000000.0	169877144.8	159827485.0	175187570.7
2397000000.0	169882645.0	159830428.9	175193720.0
2398000000.0	169888140.9	159833369.9	175199864.7
2399000000.0	169893632.6	159836308.1	175206004.7
2400000000.0	169899120.1	159839243.4	175212140.0
2401000000.0	169904603.3	159842175.8	175218270.6
2402000000.0	169910082.4	159845105.3	175224396.5
2403000000.0	169915517.1	159848032.0	175230517.8
2404000000.0	169920937.1	159850955.8	175236634.4
2405000000.0	169926352.8	159853876.8	175242746.4
2406000000.0	169931764.4	159856794.9	175248853.7
2407000000.0	169937171.8	159859710.2	175254956.3
2408000000.0	169942575.1	159862622.6	175261054.3
2409000000.0	169947974.2	159865532.2	175267147.7
2410000000.0	169953369.2	159868439.0	175273236.4
2411000000.0	169958760.1	159871342.9	175279320.5
2412000000.0	169964146.8	159874244.0	175285400.0
2413000000.0	169969529.3	159877142.3	175291474.8
2414000000.0	169974907.8	159880037.8	175297545.1
2415000000.0	169980282.1	159882930.4	175303610.7
2416000000.0	169985652.3	159885820.2	175309671.8
2417000000.0	169991018.4	159888707.3	175315728.2
2418000000.0	169996380.4	159891591.5	175321780.1
2419000000.0	170001738.3	159894472.9	175327827.4
2420000000.0	170007092.0	159897351.5	175333870.1
2421000000.0	170012441.7	159900227.3	175339908.2
2422000000.0	170017787.3	159903100.4	175345941.7
2423000000.0	170023128.9	159905970.6	175351970.7
2424000000.0	170028466.3	159908838.1	175357995.1
2425000000.0	170033799.6	159911702.8	175364015.0
2426000000.0	170039128.9	159914564.7	175370030.3
2427000000.0	170044454.2	159917423.8	175376041.1
2428000000.0	170049775.3	159920280.2	175382047.3
2429000000.0	170055092.4	159923133.8	175388049.0
2430000000.0	170060405.5	159925984.7	175394046.2
2431000000.0	170065714.5	159928832.8	175400038.9
2432000000.0	170071019.5	159931678.1	175406027.0
2433000000.0	170076320.4	159934520.7	175412010.6
2434000000.0	170081617.3	159937360.6	175417989.7
2435000000.0	170086910.2	159940197.7	175423964.3
2436000000.0	170092199.0	159943032.0	175429934.4
2437000000.0	170097483.8	159945863.7	175435900.1
2438000000.0	170102764.6	159948692.6	175441861.2
2439000000.0	170108041.4	159951518.8	175447817.8
2440000000.0	170113314.2	159954342.2	175453770.0
2441000000.0	170118583.0	159957162.9	175459717.7
2442000000.0	170123847.8	159959981.0	175465660.9
2443000000.0	170129108.6	159962796.3	175471599.7
2444000000.0	170134365.4	159965608.9	175477534.0
2445000000.0	170139618.3	159968418.8	175483463.9
2446000000.0	170144867.1	159971225.9	175489389.3
2447000000.0	170150112.0	159974030.4	175495310.2
2448000000.0	170155352.9	159976832.2	175501226.8
2449000000.0	170160589.9	159979631.3	175507138.9
2450000000.0	170165822.9	159982427.7	175513046.5
2451000000.0	170171051.9	159985221.5	175518949.8
2452000000.0	170176277.0	159988012.5	175524848.6
2453000000.0	170181498.1	159990800.9	175530743.0
2454000000.0	170186715.3	159993586.6	175536633.0
2455000000.0	170191928.5	159996369.6	175542518.6
2456000000.0	170197137.9	159999150.0	175548399.8
2457000000.0	170202343.2	160001927.7	175554276.7
2458000000.0	170207544.7	160004702.7	175560149.1
2459000000.0	170212742.3	160007475.1	175566017.1
2460000000.0	170217935.9	160010244.8	175571880.8
2461000000.0	170223125.6	160013011.9	175577740.1
2462000000.0	170228311.4	160015776.3	175583595.0
2463000000.0	170233493.3	160018538.1	175589445.6
2464000000.0	170238671.3	160021297.3	175595291.8
2465000000.0	170243845.4	160024053.8	175601133.6
2466000000.0	170249015.7	160026807.7	175606971.1
2467000000.0	170254182.0	160029559.0	175612804.3
2468000000.0	170259344.5	160032307.6	175618633.1
2469000000.0	170264503.0	160035053.6	175624457.5
2470000000.0	170269657.8	160037797.0	175630277.7
2471000000.0	170274808.6	160040537.8	175636093.5
2472000000.0	170279955.6	160043275.9	175641905.0
2473000000.0	170285098.7	160046011.5	175647712.2
2474000000.0	170290238.0	160048744.5	175653515.1
2475000000.0	170295373.4	160051474.8	175659313.7
2476000000.0	170300505.0	160054202.6	175665108.0
2477000000.0	170305632.7	160056927.7	175670897.9
2478000000.0	170310756.6	160059650.3	175676683.6
2479000000.0	170315876.6	160062370.3	175682465.0
2480000000.0	170320992.9	160065087.7	175688242.1
2481000000.0	170326105.3	160067802.5	175694015.0
2482000000.0	170331213.9	160070514.8	175699783.5
2483000000.0	170336318.6	160073224.4	175705547.9
2484000000.0	170341419.6	160075931.5	175711307.9
2485000000.0	170346516.7	160078636.1	175717063.7
2486000000.0	170351610.1	160081338.1	175722815.2
2487000000.0	170356699.6	160084037.5	175728562.5
2488000000.0	170361785.4	160086734.3	175734305.5
2489000000.0	170366867.4	160089428.6	175740044.3
2490000000.0	170371945.5	160092120.4	175745778.9
2491000000.0	170377019.9	160094809.6	175751509.2
2492000000.0	170382090.6	160097496.2	175757235.3
2493000000.0	170387157.4	160100180.3	175762957.2
2494000000.0	170392220.5	160102861.9	175768674.9
2495000000.0	170397279.8	160105541.0	175774388.3
2496000000.0	170402335.3	160108217.5	175780097.6
2497000000.0	170407387.1	160110891.5	175785802.6
2498000000.0	170412435.2	160113562.9	175791503.5
2499000000.0	170417479.5	160116231.9	175797200.2
2500000000.0	170422520.0	160118898.3	175802892.6
2501000000.0	170427556.8	160121562.2	175808580.9
2502000000.0	170432589.9	160124223.6	175814265.0
2503000000.0	170437619.3	160126882.5	175819945.0
2504000000.0	170442644.9	160129538.9	175825620.8
2505000000.0	170447666.8	160132192.8	175831292.4
2506000000.0	170452685.0	160134844.2	175836959.8
2507000000.0	170457699.4	160137493.1	175842623.1
2508000000.0	170462710.2	160140139.5	175848282.2
2509000000.0	170467717.2	160142783.4	175853937.2
2510000000.0	170472720.5	160145424.8	175859588.1
2511000000.0	170477720.2	160148063.7	175865234.8
2512000000.0	170482716.1	160150700.2	175870877.4
2513000000.0	170487708.4	160153334.2	175876515.8
2514000000.0	170492697.0	160155965.7	175882150.1
2515000000.0	170497681.8	160158594.8	175887780.4
2516000000.0	170502663.1	160161221.4	175893406.4
2517000000.0	170507640.6	160163845.5	175899028.4
2518000000.0	170512614.5	160166467.2	175904646.3
2519000000.0	170517584.7	160169086.4	175910260.1
2520000000.0	170522551.2	160171703.1	175915869.8
2521000000.0	170527514.1	160174317.4	175921475.3
2522000000.0	170532473.3	160176929.3	175927076.8
2523000000.0	170537428.9	160179538.7	175932674.3
2524000000.0	170542380.8	160182145.7	175938267.6
2525000000.0	170547329.1	160184750.2	175943856.9
2526000000.0	170552273.8	160187352.3	175949442.0
2527000000.0	170557214.8	160189952.0	175955023.2
2528000000.0	170562152.2	160192549.2	175960600.2
2529000000.0	170567085.9	160195144.0	175966173.2
2530000000.0	170572016.1	160197736.4	175971742.2
2531000000.0	170576942.6	160200326.4	175977307.1
2532000000.0	170581865.5	160202914.0	175982868.0
2533000000.0	170586784.8	160205499.1	175988424.8
2534000000.0	170591700.5	160208081.8	175993977.6
2535000000.0	170596612.6	160210662.2	175999526.3
2536000000.0	170601521.1	160213240.1	176005071.1
2537000000.0	170606426.0	160215815.6	176010611.8
2538000000.0	170611327.3	160218388.8	176016148.5
2539000000.0	170616225.0	160220959.5	176021681.2
2540000000.0	170621119.2	160223527.8	176027209.8
2541000000.0	170626009.7	160226093.8	176032734.5
2542000000.0	170630896.7	160228657.4	176038255.2
2543000000.0	170635780.2	160231218.6	176043771.9
2544000000.0	170640660.0	160233777.4	176049284.6
2545000000.0	170645536.3	160236333.8	176054793.2
2546000000.0	170650409.0	160238887.9	176060298.0
2547000000.0	170655278.2	160241439.6	176065798.7
2548000000.0	170660143.8	160243988.9	176071295.5
2549000000.0	170665005.9	160246535.9	176076788.3
